prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
oc,hgb,KSSL.SSL,19747,C3n,25,0.8932426257805757,1.2167656806252152,0.91,0.3780122293300902,0.4979518084429841,8000
oc,hgb,KSSL.SSL,19747,C2,50,0.8963598517540742,1.6516845715804023,0.91,0.3780122293300902,0.4979518084429841,8000
oc,hgb,KSSL.SSL,19747,C3n,50,0.8944357008681525,1.1857032250475559,0.91,0.3780122293300902,0.4979518084429841,8000
oc,plsr,ICRAF.ISRIC,3700,C0,0,0.34397260273972596,1.9833445077665592,0.905,0.3290493438502219,2.3312616370682813,8000
oc,plsr,ICRAF.ISRIC,3700,C0n,0,0.42186301369863016,2.5032393003643527,0.905,0.3290493438502219,2.3312616370682813,8000
oc,plsr,ICRAF.ISRIC,3700,C2,25,0.9311506849315068,9.17854857516691,0.905,0.3290493438502219,2.3312616370682813,8000
oc,plsr,ICRAF.ISRIC,3700,C3n,25,0.9462191780821918,7.331167769497396,0.905,0.3290493438502219,2.3312616370682813,8000
oc,plsr,ICRAF.ISRIC,3700,C2,50,0.9014794520547944,7.413756508790374,0.905,0.3290493438502219,2.3312616370682813,8000
oc,plsr,ICRAF.ISRIC,3700,C3n,50,0.9178082191780822,4.5417965236859095,0.905,0.3290493438502219,2.3312616370682813,8000
oc,hgb,ICRAF.ISRIC,3700,C0,0,0.7612328767123289,1.8694601648227833,0.889,0.32576444581020914,0.9308170559913742,8000
oc,hgb,ICRAF.ISRIC,3700,C0n,0,0.8323013698630136,2.1190222587721657,0.889,0.32576444581020914,0.9308170559913742,8000
oc,hgb,ICRAF.ISRIC,3700,C2,25,0.9101369863013697,3.051534797276603,0.889,0.32576444581020914,0.9308170559913742,8000
oc,hgb,ICRAF.ISRIC,3700,C3n,25,0.9351780821917807,2.6578423102234616,0.889,0.32576444581020914,0.9308170559913742,8000
oc,hgb,ICRAF.ISRIC,3700,C2,50,0.8881917808219179,2.869803049783294,0.889,0.32576444581020914,0.9308170559913742,8000
oc,hgb,ICRAF.ISRIC,3700,C3n,50,0.90413698630137,2.3385868951925515,0.889,0.32576444581020914,0.9308170559913742,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C0,0,0.9033395176252318,1.3746127863906694,0.891,0.37100356313434346,0.43047410741231174,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C0n,0,0.8912801484230055,1.1918251098185002,0.891,0.37100356313434346,0.43047410741231174,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C2,25,0.9300556586270872,1.566097775915574,0.891,0.37100356313434346,0.43047410741231174,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C3n,25,0.9387755102040817,1.4959218353854862,0.891,0.37100356313434346,0.43047410741231174,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C2,50,0.9092764378478663,1.4176519976050608,0.891,0.37100356313434346,0.43047410741231174,8000
oc,plsr,LUCAS.WOODWELL.SSL,589,C3n,50,0.9261595547309834,1.364090434944754,0.891,0.37100356313434346,0.43047410741231174,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C0,0,0.8734693877551021,1.213089663321169,0.894,0.330823276686613,0.41062590595726217,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C0n,0,0.9009276437847866,1.138450077174329,0.894,0.330823276686613,0.41062590595726217,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C2,25,0.9222634508348794,1.4360225075067863,0.894,0.330823276686613,0.41062590595726217,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C3n,25,0.9398886827458256,1.5789432721163146,0.894,0.330823276686613,0.41062590595726217,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C2,50,0.8957328385899815,1.3304391167257807,0.894,0.330823276686613,0.41062590595726217,8000
oc,hgb,LUCAS.WOODWELL.SSL,589,C3n,50,0.906122448979592,1.216647360642288,0.894,0.330823276686613,0.41062590595726217,8000
n.tot,plsr,LUCAS.SSL,40175,C0,0,0.6718404984423676,2.2560012991619245,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,plsr,LUCAS.SSL,40175,C0n,0,0.7130118380062305,2.2743568086377977,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,plsr,LUCAS.SSL,40175,C2,25,0.9214130841121495,4.372345335917455,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,plsr,LUCAS.SSL,40175,C3n,25,0.8995289719626169,2.0075997682137734,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,plsr,LUCAS.SSL,40175,C2,50,0.9045981308411214,3.8222425501946384,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,plsr,LUCAS.SSL,40175,C3n,50,0.8833520249221184,1.7319328362553248,0.895,0.40673987078891854,1.1219187794363077,8000
n.tot,hgb,LUCAS.SSL,40175,C0,0,0.8509333333333332,1.8487367145027906,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,hgb,LUCAS.SSL,40175,C0n,0,0.8796112149532711,1.891077104048526,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,hgb,LUCAS.SSL,40175,C2,25,0.9158529595015577,2.6428649981701673,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,hgb,LUCAS.SSL,40175,C3n,25,0.8583003115264798,1.9094671481825995,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,hgb,LUCAS.SSL,40175,C2,50,0.8900834890965733,2.2767063655981294,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,hgb,LUCAS.SSL,40175,C3n,50,0.8736473520249222,1.8367639613743245,0.8965,0.32412220789024837,0.7061839068952518,8000
n.tot,plsr,KSSL.SSL,19806,C0,0,0.0062664506985219675,0.746467742174795,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,plsr,KSSL.SSL,19806,C0n,0,0.044837011540797736,1.2535902793645635,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,plsr,KSSL.SSL,19806,C2,25,0.9232334480664102,6.154409546603741,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,plsr,KSSL.SSL,19806,C3n,25,0.9205557805223729,1.7108581786009647,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,plsr,KSSL.SSL,19806,C2,50,0.9177262603765944,6.132038022242792,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,plsr,KSSL.SSL,19806,C3n,50,0.8930755213605993,1.5627304917659215,0.903,0.4379038944422637,2.2474323604678026,8000
n.tot,hgb,KSSL.SSL,19806,C0,0,0.616896132820409,0.6076506296466672,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,hgb,KSSL.SSL,19806,C0n,0,0.6714264021056893,0.585042569259008,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,hgb,KSSL.SSL,19806,C2,25,0.9325318890463656,3.1442908136937655,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,hgb,KSSL.SSL,19806,C3n,25,0.9282091516501316,1.5055368056828402,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,hgb,KSSL.SSL,19806,C2,50,0.9041101437537963,2.8691673826114688,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,hgb,KSSL.SSL,19806,C3n,50,0.9231575217655397,1.3975977361927319,0.8985,0.380845720193103,0.7683695875685059,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C0,0,0.8725417439703154,1.4905975972984205,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C0n,0,0.8719851576994435,1.1683642663105094,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,25,0.9059369202226344,1.7298307225879426,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,25,0.9248608534322822,1.4223642160075656,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,50,0.8988868274582561,1.6301356691278484,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,50,0.9096474953617811,1.226932625697156,0.906,0.4451724546465658,0.5075399462647737,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C0,0,0.8964749536178107,1.1988473843270024,0.916,0.3654202931409389,0.3940312608145693,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C0n,0,0.9153988868274583,0.847733142946229,0.916,0.3654202931409389,0.3940312608145693,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,25,0.9376623376623376,1.8096156166973665,0.916,0.3654202931409389,0.3940312608145693,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,25,0.9361781076066791,1.031286663205829,0.916,0.3654202931409389,0.3940312608145693,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,50,0.9111317254174397,1.4052091986412,0.916,0.3654202931409389,0.3940312608145693,8000
n.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,50,0.9116883116883118,0.910084176421885,0.916,0.3654202931409389,0.3940312608145693,8000
ph.h2o,plsr,LUCAS.SSL,40175,C0,0,0.9106417445482867,1.8310795479037207,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,plsr,LUCAS.SSL,40175,C0n,0,0.8908535825545172,1.891143899401872,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,plsr,LUCAS.SSL,40175,C2,25,0.9261358255451715,2.0981192924523646,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,plsr,LUCAS.SSL,40175,C3n,25,0.9084585669781932,2.1258328984553607,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,plsr,LUCAS.SSL,40175,C2,50,0.8950330218068535,1.8362173185872814,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,plsr,LUCAS.SSL,40175,C3n,50,0.9058766355140186,2.002963408899964,0.8775510204081632,0.5549769349617921,0.5676958745853812,2650
ph.h2o,hgb,LUCAS.SSL,40175,C0,0,0.8166679127725857,1.7298599819118974,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,hgb,LUCAS.SSL,40175,C0n,0,0.8947663551401869,2.186983840356513,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,hgb,LUCAS.SSL,40175,C2,25,0.9254380062305296,2.294802100499205,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,hgb,LUCAS.SSL,40175,C3n,25,0.9388635514018692,3.033886133847095,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,hgb,LUCAS.SSL,40175,C2,50,0.8986417445482866,2.1426902031569197,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,hgb,LUCAS.SSL,40175,C3n,50,0.905894080996885,2.2770550349169696,0.9070294784580499,0.4971535301230148,0.635801849006198,2650
ph.h2o,plsr,ICRAF.ISRIC,3776,C0,0,0.18684916800858828,1.1202909731562163,0.887,0.3746476062152814,3.5245079723819384,8000
ph.h2o,plsr,ICRAF.ISRIC,3776,C0n,0,0.39957058507783144,2.526988989147034,0.887,0.3746476062152814,3.5245079723819384,8000
ph.h2o,plsr,ICRAF.ISRIC,3776,C2,25,0.9122651637144392,11.160212867317513,0.887,0.3746476062152814,3.5245079723819384,8000
