prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
oc,plsr,AFSIS1.SSL,1902,C3n,50,0.9093952483801295,1.261056036599193,0.9015,0.11985273228494461,0.45561474497846444,8000
oc,hgb,AFSIS1.SSL,1902,C0,0,0.8844492440604752,1.197408332038382,0.888,0.1301304980171675,0.4594059916312206,8000
oc,hgb,AFSIS1.SSL,1902,C0n,0,0.8957343412526997,1.2350423133252324,0.888,0.1301304980171675,0.4594059916312206,8000
oc,hgb,AFSIS1.SSL,1902,C2,25,0.9147408207343413,1.4445389361230907,0.888,0.1301304980171675,0.4594059916312206,8000
oc,hgb,AFSIS1.SSL,1902,C3n,25,0.906047516198704,1.310312760311966,0.888,0.1301304980171675,0.4594059916312206,8000
oc,hgb,AFSIS1.SSL,1902,C2,50,0.8919006479481641,1.2069350271000183,0.888,0.1301304980171675,0.4594059916312206,8000
oc,hgb,AFSIS1.SSL,1902,C3n,50,0.8738660907127429,1.195216493714736,0.888,0.1301304980171675,0.4594059916312206,8000
oc,plsr,AFSIS2.SSL,151,C0,0,0.7514851485148515,1.375057938782569,0.906,0.1094026093856139,0.6272214577881979,8000
oc,plsr,AFSIS2.SSL,151,C0n,0,0.7118811881188118,1.2928694458063537,0.906,0.1094026093856139,0.6272214577881979,8000
oc,plsr,AFSIS2.SSL,151,C2,25,0.8940594059405941,2.089205976856853,0.906,0.1094026093856139,0.6272214577881979,8000
oc,plsr,AFSIS2.SSL,151,C3n,25,0.8792079207920793,1.5107406052598849,0.906,0.1094026093856139,0.6272214577881979,8000
